"";"comment";"commenting_person_id";"negative_score";"comment_id";"article_name";"positive_score";"time";"date";"article_id"
"27543";"Kdyby  chtěi nelegálně  vstoupit do Saudské Arábie, tak na  střílení nakonec dojde. Jenom Evropané na to nemají koule.
Proto jsou tady  a ne v Sauské Arábii.
";42343;"0";70491548;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";3;"10:17";"7.2.2015";"A150206_081152_zahranicni_ert"
"27544";"Idiotské vůdce má jenom Evropa <img class=""smiley"" src=""http://gidnes.cz/u/disk/nosmile1.gif"" alt="";-€"">
";42343;"0";70491486;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";0;"10:13";"7.2.2015";"A150206_081152_zahranicni_ert"
"27545";"A tohle že je Evropa?A co čekají?Červenej koberec a aprtmá v hotelu?
";85305;"0";70491381;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";13;"10:07";"7.2.2015";"A150206_081152_zahranicni_ert"
"27546";"Jsem zvědav, jestli jim někdy dojde, že kořen toho zla, před kterým utíkají - islám - přinášejí s sebou. Zatímco to jediné, co islámskýmu světu  umožňovalo život - tedy ropa,  nechali doma.
";81026;"0";70491220;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";15;"9:58";"7.2.2015";"A150206_081152_zahranicni_ert"
"27547";"Takhle to dopada, kdyz se EU a US rozhodnou ""delat poradek"" ve svete, a EU si pritom nepohlida imigraci. Nyni je treba imigraci absolutne zastavit a soucasne zastavit intervence ""Zapadu"" vsude po svete.
";25278;"0";70491161;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";6;"9:55";"7.2.2015";"A150206_081152_zahranicni_ert"
"27548";"další velké téma jsou šoféři kamionů. Bubáci řežou plachty a snaží se dostat dovnitř. pauzovat v blízkosti přístavu se každý snaží vyhnout.....
";63029;"0";70488971;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";1;"1:09";"7.2.2015";"A150206_081152_zahranicni_ert"
"27549";"Nekašle. Jen prostě už nestíhá, a ostatní členské státy na žádosti o pomoc dělají mrtvé brouky...
";38731;"0";70488955;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";2;"1:07";"7.2.2015";"A150206_081152_zahranicni_ert"
"27550";"pokud je budeme přijímat, začne jich jezdit řádově více, páč se to rozkřikne....co tam máš dál?
";63029;"−1";70488929;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";15;"1:03";"7.2.2015";"A150206_081152_zahranicni_ert"
"27551";"můžeme
";5979;"0";70488916;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";9;"1:01";"7.2.2015";"A150206_081152_zahranicni_ert"
"27552";"A je ticho, je po Klímovi...
";75650;"0";70488868;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";6;"0:54";"7.2.2015";"A150206_081152_zahranicni_ert"
"27553";"A jak chcete lépe hlídat hranice Evropy, postavit dvoumetrové zdi a námořní blokádu?
";94390;"−2";70488843;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";0;"0:51";"7.2.2015";"A150206_081152_zahranicni_ert"
"27554";"Hlídají je blbě. A Itálie toho už má dost a navíc nezvládá, takže na to nejspíš i tak trochu kašle.
";25603;"0";70488817;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";1;"0:47";"7.2.2015";"A150206_081152_zahranicni_ert"
"27555";"No, a to je právě ten problém. Nebudeme-li přijímat uprchlíky legálně, budou sem stejně jezdit ilegálně a nebudeme si s nimi vědět rady. Budou žít mimo systém, živobytí si zajišťovat ilegální činností, ale budou tu. Pokud chceme zůstat lidskými bytostmi a ne těmi, před kým utíkají, nemůžeme do nich střílet. Poslat zpět je de facto není kam. Moc možností tedy nemáme...
";94390;"−18";70488811;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";1;"0:47";"7.2.2015";"A150206_081152_zahranicni_ert"
"27556";"Vaněk bývalo české příjmení ?
";34581;"0";70488803;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";0;"0:46";"7.2.2015";"A150206_081152_zahranicni_ert"
"27557";"Ty jsi asi duševní gigant, že?<img class=""smiley"" src=""http://gidnes.cz/u/disk/rukaoff.gif"" alt=""Rv"">
";94691;"0";70488779;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";1;"0:42";"7.2.2015";"A150206_081152_zahranicni_ert"
"27558";"Oni ale cekaji klimatizovane nemocnice! Jak nelidske jim je nedoprat. My tu budem kupovat paralen za hotove temle smejdum ho daji zadarmo a jeste si budou stezovat!
";20018;"0";70490917;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";0;"9:37";"7.2.2015";"A150206_081152_zahranicni_ert"
"27559";"Jednoduche-Tam by museli makat a ne ze svych zen udelat masiny na deti na ktere budou dostavat prispevky!!
";20018;"0";70490888;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";5;"9:34";"7.2.2015";"A150206_081152_zahranicni_ert"
"27560";"Prizivuji
";20018;"0";70490860;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";0;"9:32";"7.2.2015";"A150206_081152_zahranicni_ert"
"27561";"Ale ale pane Drobny. Polaci Lotysi Litevci Slovaci a Cesi jsou vetsinou belosi a vesele se na social benefitech
";20018;"0";70490856;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";1;"9:32";"7.2.2015";"A150206_081152_zahranicni_ert"
"27562";"Je mi jich uprimne lito ale jedine reseni je poslat je zpet nez nas tu sezerou i s tkanickama od bot! U nich je totiz normalni mit pet sest deti a to si v dusledku evropa nemuze dovolit! Takze je mi lito ale supem zpet! Klidne na naklady eu protoze letenka do kabulu je levnejsi nez za par let zivit sedmihlavou rodinu!
";20018;"−1";70490838;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";13;"9:30";"7.2.2015";"A150206_081152_zahranicni_ert"
"27563";"pokud nejste běloch tak jo
";66877;"0";70490792;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";3;"9:26";"7.2.2015";"A150206_081152_zahranicni_ert"
"27564";"<img class=""smiley"" src=""http://gidnes.cz/u/disk/rukaon.gif"" alt=""R^"">
";24157;"0";70490598;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";3;"9:11";"7.2.2015";"A150206_081152_zahranicni_ert"
"27565";"Kdo hlídá hranice Evropy, Schengenská dohoda již neplatí?
";95089;"0";70488764;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";10;"0:41";"7.2.2015";"A150206_081152_zahranicni_ert"
"27566";"Toto je Ahmed, je hodný a milý... 
Chcete mě?
";5979;"0";70488722;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";1;"0:35";"7.2.2015";"A150206_081152_zahranicni_ert"
"27567";"No jo, doba je zlá. Říct ""nemáme zájem, jděte domů"" je pomalu na kriminál.
";5979;"0";70488649;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";3;"0:27";"7.2.2015";"A150206_081152_zahranicni_ert"
"27568";"To nejde, protože Neomarxisti  zavádějí své zvrácené dogma, že každý čmoud má právo žít tam kde se mu zachce.
";66750;"0";70488636;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";12;"0:26";"7.2.2015";"A150206_081152_zahranicni_ert"
"27569";"Humanismus mi říká, ať jdou odkud přišli.
";92593;"0";70488633;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";11;"0:25";"7.2.2015";"A150206_081152_zahranicni_ert"
"27570";"Pockejte az zacnete neco chápat a pak zacnete znovu pane Mourecek.
";23381;"−15";70488628;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";0;"0:24";"7.2.2015";"A150206_081152_zahranicni_ert"
"27571";"V Auszralii maji dobre přísloví. - Kdyz dva dělají totez tak to není totéž. Kolika imigranty jsme zasbovali okolní staty kdyz jsme byli pod bolsevikem?
";23381;"−15";70488619;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";1;"0:23";"7.2.2015";"A150206_081152_zahranicni_ert"
"27572";"Myslím, že nám jako civilizaci už moc reálných řešení nezbývá. Osobně bych si to představoval asi takhle: Okamžitě by mělo být vynuceno dodržování Schengenské smlouvy a její prováděcí úmluvy, co se týče ochrany vnějších hranic. Pokud se ukáže, že někteří signatáři (Řecko, Maďarsko, Itálie...) nejsou schopni plnit své závazky, měla by jim být vnucena výstavba ochranných opatření (hraniční zdi, perimetry kolem přístavů...). Současně by měly být všechny osoby nacházející se uvnitř Schengenského prostoru podrobeny namátkovým kontrolám s těmito důsledky:
1) Máš občanství nebo povolení k pobytu? OK. 2) Jinak prokaž, že můžeš být pro tuto zemi přínosem (dosažené vzdělání, historie podnikání nebo vlastní kapitál k investici). 3) Nemůžeš-li, sděl které země jsi občanem a která se zaručí, že si tě převezme. 4) Odmítne-li to zastupitelský úřad této země, nebo odmítne-li osoba spolupracovat, měla by být deportována na nějaký pustý ostrov, který je výsostným územím členského státu, ale odkud se tak jednoduše nedostane zpátky. Třeba Gomera. Současně by měla být těmto opatřením udělána co největší publicita, aby potenciální ""migranti"" dobře věděli do čeho jdou. Prostředky vynaložené na pravidelné deportace, například na nákladních lodích a na výstavbu ochrany hranic, by byly každopádně nižší, než škody, které vzniknou, když si tu všechny ""migranty"" necháme. Nebo jsou opravdu pro nás přínosem? Čeho se tedy obyvatelé Calais bojí?
A než někdo napíše, že jsem fašista, prosím zkuste si emigrovat do Austrálie. Zjistíte, že mají podobný model a funguje to.
";96336;"0";70488596;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";22;"0:19";"7.2.2015";"A150206_081152_zahranicni_ert"
"27573";"Když tito tzv. uprchlíci měli peníze se dostat až do Francie, tak snad měli dost peněz se taky dostat do jiných a bohatých arabských zemí, kterých je několik desítek, mají tam svůj milovaný islám, jsou stejně opálení, jsou mezi svými, hovoří se tam stejným jazykem. Nechápu proč se tak usilovně snaží dostat do Velké Británie, nechápu, že vůbec byli vpuštěni do Schengenského prostoru a nechápu, že je už nikdo neposlal tam, odkud přišli. Cožpak nikdo neví, že stamilióny potenciálních ""uprchlíků"", kteří jsou především  ekonomickými ""uprchlíky"", z Asie a Afriky se do Evropy nevejdou a kdyby snad, kdo je bude živit  ?
";10678;"−1";70488594;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";25;"0:18";"7.2.2015";"A150206_081152_zahranicni_ert"
"27574";"Humanismus mně říká: jsou to chudáci a měli by dostat pomoc. Obavy mně říkají: budeš li pomáhat, přiláká ta pomoc další desetitisíce, sta tisíce a miliony jiných. Jsou již v Evropě. Vracet je do válek? Opravdu nevím. Ale daleko lépe chránit hranice Evropy je evidentně nutné.
";43168;"0";70488565;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";4;"0:13";"7.2.2015";"A150206_081152_zahranicni_ert"
"27575";"Bohužel tihle pomatenci to nikdy nepochopí ,že jsou nemocní.
";79486;"0";70488561;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";3;"0:12";"7.2.2015";"A150206_081152_zahranicni_ert"
"27576";"Co Vám mohu nabídnout?
Kdyby z té jedinné tázací věty nečišela katolícistická demagogie, nalil bych Vám i vícekrát..
";35416;"0";70488560;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";0;"0:12";"7.2.2015";"A150206_081152_zahranicni_ert"
"27577";"To musíte říct Husejnovi Obamovi.
";79486;"−1";70488554;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";5;"0:11";"7.2.2015";"A150206_081152_zahranicni_ert"
"27578";"A co takhle vyhlásit:
Kdo v těchto měsících do Británie ten kanál přeplave, ten má starobylého britského ducha a automaticky dostane občanství.
";307;"0";70488513;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";1;"0:04";"7.2.2015";"A150206_081152_zahranicni_ert"
"27579";"Velkou část těhle běženců nevyhnal Kaddáfí nebo Assad. Tyhle lidi vyhnali lidskoprávní sluníčkoví poblouzněnci, fanatičtí jestřábi z NATO a prodejní politici z EU a USA. Tyhle uprchlíky totiž vyhnalo to slavné ""arabské jaro"" a pro EU začíná pomalu ale jistě ""podzim"". ""Evropská zima"" bude myslím dost TUHÁ.
";40360;"−1";70488481;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";5;"23:59";"6.2.2015";"A150206_081152_zahranicni_ert"
"27580";"A ještě dodatek. Ten frajer zvolený v Řecku ? Ten to má na háku.
Alexis Tsipras
";23805;"0";70488442;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";1;"23:54";"6.2.2015";"A150206_081152_zahranicni_ert"
"27581";"A díky za vzácný souhlas..
";35416;"0";70488407;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";0;"23:50";"6.2.2015";"A150206_081152_zahranicni_ert"
"27582";"Pravopis je nudný, levopys©Já je kreativní..
Jsem, krom jiného, i disyik..
";35416;"0";70488395;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";1;"23:49";"6.2.2015";"A150206_081152_zahranicni_ert"
"27583";"a co jako s tím ?
";91841;"0";70488386;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";0;"23:48";"6.2.2015";"A150206_081152_zahranicni_ert"
"27584";"Slavná EU v Bruselu s těmi poslanci zvolenými i za ČR si s tím jistě poradí.
A ti pisálkové půjdou do první linie v plné polní spolu s těmi poslanci a vyžírky, kteří se nechají z kapes daňových poplatníků vyplácet.
";23805;"0";70488382;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";7;"23:48";"6.2.2015";"A150206_081152_zahranicni_ert"
"27585";"a ty pracujes na tom, aby to tady vypadalo jako tam <img class=""smiley"" src=""http://gidnes.cz/u/disk/smile1.gif"" alt="":-P"">
";650;"0";70488371;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";16;"23:46";"6.2.2015";"A150206_081152_zahranicni_ert"
"27586";"""a jednou překročí Vltavu Japonec , co spasí českou zemi""
Žalm 1.1.
";18351;"−1";70488353;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";0;"23:44";"6.2.2015";"A150206_081152_zahranicni_ert"
"27587";"nezapomeň mi dát mínus
";40360;"0";70488279;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";2;"23:35";"6.2.2015";"A150206_081152_zahranicni_ert"
"27588";"Další článek o muslimských uprchlících, který se snaží hrát city.
Já si kdysi myslel, že éra z Moskvy dosazených politických poradců skončila v r. 1989. naivně. dnes jich máme daleko víc. Místo z Moskvy jsou z Bruselu. Sedí na ministerstvech, ve všemožných veřejných organizacích a - bohužel jak se o tom denně přesvědčujeme, zejména v médiích. <img class=""smiley"" src=""http://gidnes.cz/u/disk/smile5.gif"" alt="":-("">
";67941;"0";70488273;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";10;"23:34";"6.2.2015";"A150206_081152_zahranicni_ert"
"27589";"Takže, pane Klímo, navrhněte prosím  od PC řešení. Rád se poučím a děkuji.
";23805;"0";70488268;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";9;"23:34";"6.2.2015";"A150206_081152_zahranicni_ert"
"27590";"Ti je v tom jenom podporujou.
";34814;"0";70488256;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";1;"23:32";"6.2.2015";"A150206_081152_zahranicni_ert"
"27591";"vy mate trochu iluzorni predstavu o tom, jak to tam vypada
";67907;"−13";70488248;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";0;"23:31";"6.2.2015";"A150206_081152_zahranicni_ert"
"27592";"nikomu netykej
";67907;"−9";70488245;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";1;"23:31";"6.2.2015";"A150206_081152_zahranicni_ert"
"27593";"Ano ""Nic než Evropa""  :-)
";18351;"−6";70488236;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";1;"23:30";"6.2.2015";"A150206_081152_zahranicni_ert"
"27594";"""Tohle, že je Evropa?“ stěžuje si. Představa, že běženci v Evropě ihned fasují domek s blondýnkou se ukazuje být poněkud mylná.
";40360;"−1";70488234;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";15;"23:30";"6.2.2015";"A150206_081152_zahranicni_ert"
