"";"X";"category";"commenting_person_id";"positive_reaction";"comment_id";"time";"date";"article_id";"reacting_person_id"
"95655";95655;"zahranicni";63676;1;69864092;"20:48";"5.1.2015";"A150105_143458_zahranicni_ert";97188
"95656";95656;"zahranicni";63676;1;69864092;"20:48";"5.1.2015";"A150105_143458_zahranicni_ert";76123
"95657";95657;"zahranicni";24572;0;69864094;"20:48";"5.1.2015";"A150105_143458_zahranicni_ert";76123
"95658";95658;"zahranicni";24572;1;69864094;"20:48";"5.1.2015";"A150105_143458_zahranicni_ert";21911
"95659";95659;"zahranicni";24572;1;69864094;"20:48";"5.1.2015";"A150105_143458_zahranicni_ert";61070
"95660";95660;"zahranicni";24572;1;69864094;"20:48";"5.1.2015";"A150105_143458_zahranicni_ert";54426
"95661";95661;"zahranicni";94691;1;69864095;"20:48";"5.1.2015";"A150105_143458_zahranicni_ert";97188
"95662";95662;"zahranicni";94691;0;69864095;"20:48";"5.1.2015";"A150105_143458_zahranicni_ert";61070
"95663";95663;"zahranicni";94691;1;69864095;"20:48";"5.1.2015";"A150105_143458_zahranicni_ert";78718
"95664";95664;"zahranicni";94691;1;69864095;"20:48";"5.1.2015";"A150105_143458_zahranicni_ert";83402
"95665";95665;"zahranicni";94691;1;69864095;"20:48";"5.1.2015";"A150105_143458_zahranicni_ert";87973
"95666";95666;"zahranicni";94691;1;69864095;"20:48";"5.1.2015";"A150105_143458_zahranicni_ert";43455
"95667";95667;"zahranicni";94691;1;69864095;"20:48";"5.1.2015";"A150105_143458_zahranicni_ert";47697
"95862";95862;"zahranicni";46795;1;69864110;"20:49";"5.1.2015";"A150105_143458_zahranicni_ert";29586
"95863";95863;"zahranicni";46795;1;69864110;"20:49";"5.1.2015";"A150105_143458_zahranicni_ert";47697
"95864";95864;"zahranicni";46795;1;69864110;"20:49";"5.1.2015";"A150105_143458_zahranicni_ert";97188
"95865";95865;"zahranicni";46795;1;69864110;"20:49";"5.1.2015";"A150105_143458_zahranicni_ert";54426
"95866";95866;"zahranicni";46795;1;69864110;"20:49";"5.1.2015";"A150105_143458_zahranicni_ert";62600
"95867";95867;"zahranicni";46795;1;69864110;"20:49";"5.1.2015";"A150105_143458_zahranicni_ert";12804
"95868";95868;"zahranicni";52743;1;69864112;"20:49";"5.1.2015";"A150105_143458_zahranicni_ert";19708
"95869";95869;"zahranicni";52743;0;69864112;"20:49";"5.1.2015";"A150105_143458_zahranicni_ert";53561
"95870";95870;"zahranicni";52743;0;69864112;"20:49";"5.1.2015";"A150105_143458_zahranicni_ert";9191
"95871";95871;"zahranicni";52743;0;69864112;"20:49";"5.1.2015";"A150105_143458_zahranicni_ert";54854
"95872";95872;"zahranicni";52743;0;69864112;"20:49";"5.1.2015";"A150105_143458_zahranicni_ert";54426
"95873";95873;"zahranicni";52743;0;69864112;"20:49";"5.1.2015";"A150105_143458_zahranicni_ert";62600
"95874";95874;"zahranicni";52743;0;69864112;"20:49";"5.1.2015";"A150105_143458_zahranicni_ert";25201
"95875";95875;"zahranicni";52743;0;69864112;"20:49";"5.1.2015";"A150105_143458_zahranicni_ert";97188
"95876";95876;"zahranicni";52743;0;69864112;"20:49";"5.1.2015";"A150105_143458_zahranicni_ert";53098
"95942";95942;"zahranicni";28485;1;69864118;"20:49";"5.1.2015";"A150105_143458_zahranicni_ert";61070
"95943";95943;"zahranicni";28485;1;69864118;"20:49";"5.1.2015";"A150105_143458_zahranicni_ert";76123
"95944";95944;"zahranicni";28485;1;69864118;"20:49";"5.1.2015";"A150105_143458_zahranicni_ert";98187
"95945";95945;"zahranicni";15934;1;69864120;"20:49";"5.1.2015";"A150105_143458_zahranicni_ert";69696
"95946";95946;"zahranicni";15934;1;69864120;"20:49";"5.1.2015";"A150105_143458_zahranicni_ert";23344
"95947";95947;"zahranicni";15934;1;69864120;"20:49";"5.1.2015";"A150105_143458_zahranicni_ert";36317
"95948";95948;"zahranicni";15934;0;69864120;"20:49";"5.1.2015";"A150105_143458_zahranicni_ert";39196
"95949";95949;"zahranicni";15934;1;69864120;"20:49";"5.1.2015";"A150105_143458_zahranicni_ert";76123
"95950";95950;"zahranicni";15934;1;69864120;"20:49";"5.1.2015";"A150105_143458_zahranicni_ert";54426
"95951";95951;"zahranicni";15934;1;69864120;"20:49";"5.1.2015";"A150105_143458_zahranicni_ert";12804
"95958";95958;"zahranicni";79292;1;69864123;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";54426
"95959";95959;"zahranicni";79292;1;69864123;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";23344
"95960";95960;"zahranicni";79292;1;69864123;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";12804
"95961";95961;"zahranicni";79292;1;69864123;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";47697
"95962";95962;"zahranicni";79292;1;69864123;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";97188
"95963";95963;"zahranicni";79292;1;69864123;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";32461
"95964";95964;"zahranicni";79292;0;69864123;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";19708
"95965";95965;"zahranicni";79292;0;69864123;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";39196
"95966";95966;"zahranicni";79292;1;69864123;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";75822
"95967";95967;"zahranicni";79292;1;69864123;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";76123
"95968";95968;"zahranicni";73360;1;69864126;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";28485
"95969";95969;"zahranicni";73360;1;69864126;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";97188
"95970";95970;"zahranicni";73360;1;69864126;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";32461
"95971";95971;"zahranicni";73360;1;69864126;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";76123
"95972";95972;"zahranicni";73360;1;69864126;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";13259
"95973";95973;"zahranicni";73360;1;69864126;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";41174
"95974";95974;"zahranicni";73360;1;69864126;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";47697
"95975";95975;"zahranicni";73360;1;69864126;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";84507
"95976";95976;"zahranicni";73360;1;69864126;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";94691
"95977";95977;"zahranicni";73360;1;69864126;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";54426
"95978";95978;"zahranicni";73360;0;69864126;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";52215
"95979";95979;"zahranicni";73360;1;69864126;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";60127
"95980";95980;"zahranicni";73360;1;69864126;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";9191
"95981";95981;"zahranicni";73360;1;69864126;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";76226
"95982";95982;"zahranicni";73360;1;69864126;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";89294
"95983";95983;"zahranicni";73360;0;69864126;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";39196
"95984";95984;"zahranicni";73360;0;69864126;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";89511
"95985";95985;"zahranicni";73360;1;69864126;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";25199
"95986";95986;"zahranicni";73360;0;69864126;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";61070
"95987";95987;"zahranicni";51402;1;69864127;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";25199
"95988";95988;"zahranicni";51402;1;69864127;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";32461
"95989";95989;"zahranicni";51402;1;69864127;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";76123
"95990";95990;"zahranicni";51402;1;69864127;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";47697
"95991";95991;"zahranicni";68096;1;69864129;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";76226
"95992";95992;"zahranicni";68096;1;69864129;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";98187
"95993";95993;"zahranicni";68096;1;69864129;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";76123
"95994";95994;"zahranicni";68096;1;69864129;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";47697
"96010";96010;"zahranicni";32461;1;69864141;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";47697
"96011";96011;"zahranicni";32461;1;69864141;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";76123
"96012";96012;"zahranicni";73360;0;69864142;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";39196
"96013";96013;"zahranicni";73360;1;69864142;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";76123
"96014";96014;"zahranicni";73360;0;69864142;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";61070
"96015";96015;"zahranicni";25199;1;69864143;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";76123
"96016";96016;"zahranicni";25199;0;69864143;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";5090
"96017";96017;"zahranicni";25199;1;69864143;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";60127
"96018";96018;"zahranicni";25199;0;69864143;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";61070
"96019";96019;"zahranicni";25199;0;69864143;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";91883
"96020";96020;"zahranicni";25199;1;69864143;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";32461
"96021";96021;"zahranicni";25199;1;69864143;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";63676
"96022";96022;"zahranicni";19708;0;69864144;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";72196
"96023";96023;"zahranicni";19708;0;69864144;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";54426
"96024";96024;"zahranicni";19708;0;69864144;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";12804
"96025";96025;"zahranicni";19708;0;69864144;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";62600
"96026";96026;"zahranicni";19708;0;69864144;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";25201
"96027";96027;"zahranicni";19708;0;69864144;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";53561
"96058";96058;"zahranicni";77428;0;69864146;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";10690
"96059";96059;"zahranicni";77428;0;69864146;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";39854
"96060";96060;"zahranicni";77428;1;69864146;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";39196
"96061";96061;"zahranicni";77428;0;69864146;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";47142
"96062";96062;"zahranicni";77428;0;69864146;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";98471
"96063";96063;"zahranicni";77428;0;69864146;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";53318
"96064";96064;"zahranicni";77428;0;69864146;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";62600
"96065";96065;"zahranicni";77428;0;69864146;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";63676
"96066";96066;"zahranicni";77428;0;69864146;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";60127
"96067";96067;"zahranicni";77428;0;69864146;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";25199
"96068";96068;"zahranicni";77428;0;69864146;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";9191
"96069";96069;"zahranicni";77428;0;69864146;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";25201
"96070";96070;"zahranicni";77428;0;69864146;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";74878
"96071";96071;"zahranicni";77428;0;69864146;"20:50";"5.1.2015";"A150105_143458_zahranicni_ert";25061
"96074";96074;"zahranicni";68401;1;69864151;"20:51";"5.1.2015";"A150105_143458_zahranicni_ert";61070
"96075";96075;"zahranicni";68401;0;69864151;"20:51";"5.1.2015";"A150105_143458_zahranicni_ert";76123
"96076";96076;"zahranicni";68401;0;69864151;"20:51";"5.1.2015";"A150105_143458_zahranicni_ert";54426
"96131";96131;"zahranicni";38147;0;69864158;"20:51";"5.1.2015";"A150105_143458_zahranicni_ert";76123
"96132";96132;"zahranicni";38147;0;69864158;"20:51";"5.1.2015";"A150105_143458_zahranicni_ert";39196
"96133";96133;"zahranicni";38147;0;69864158;"20:51";"5.1.2015";"A150105_143458_zahranicni_ert";61070
"96139";96139;"zahranicni";9191;1;69864167;"20:51";"5.1.2015";"A150105_143458_zahranicni_ert";25201
"96140";96140;"zahranicni";9191;1;69864167;"20:51";"5.1.2015";"A150105_143458_zahranicni_ert";12804
"96141";96141;"zahranicni";9191;1;69864167;"20:51";"5.1.2015";"A150105_143458_zahranicni_ert";43455
"96142";96142;"zahranicni";9191;1;69864167;"20:51";"5.1.2015";"A150105_143458_zahranicni_ert";47697
"96143";96143;"zahranicni";9191;1;69864167;"20:51";"5.1.2015";"A150105_143458_zahranicni_ert";62600
"96144";96144;"zahranicni";9191;1;69864167;"20:51";"5.1.2015";"A150105_143458_zahranicni_ert";53098
"96145";96145;"zahranicni";9191;1;69864167;"20:51";"5.1.2015";"A150105_143458_zahranicni_ert";54426
"96146";96146;"zahranicni";53148;0;69864169;"20:52";"5.1.2015";"A150105_143458_zahranicni_ert";61070
"96147";96147;"zahranicni";53148;0;69864169;"20:52";"5.1.2015";"A150105_143458_zahranicni_ert";54426
"96148";96148;"zahranicni";53148;1;69864169;"20:52";"5.1.2015";"A150105_143458_zahranicni_ert";76123
"96149";96149;"zahranicni";25199;0;69864170;"20:52";"5.1.2015";"A150105_143458_zahranicni_ert";54426
"96150";96150;"zahranicni";25199;0;69864170;"20:52";"5.1.2015";"A150105_143458_zahranicni_ert";61070
"96264";96264;"zahranicni";12455;1;69864172;"20:52";"5.1.2015";"A150105_143458_zahranicni_ert";66477
"96265";96265;"zahranicni";12455;0;69864172;"20:52";"5.1.2015";"A150105_143458_zahranicni_ert";5212
"96266";96266;"zahranicni";12455;1;69864172;"20:52";"5.1.2015";"A150105_143458_zahranicni_ert";30336
"96267";96267;"zahranicni";12455;1;69864172;"20:52";"5.1.2015";"A150105_143458_zahranicni_ert";65667
"96268";96268;"zahranicni";12455;1;69864172;"20:52";"5.1.2015";"A150105_143458_zahranicni_ert";93532
"96269";96269;"zahranicni";12455;1;69864172;"20:52";"5.1.2015";"A150105_143458_zahranicni_ert";72799
"96270";96270;"zahranicni";12455;1;69864172;"20:52";"5.1.2015";"A150105_143458_zahranicni_ert";69531
"96271";96271;"zahranicni";12455;1;69864172;"20:52";"5.1.2015";"A150105_143458_zahranicni_ert";97188
"96272";96272;"zahranicni";12455;1;69864172;"20:52";"5.1.2015";"A150105_143458_zahranicni_ert";52018
"96273";96273;"zahranicni";12455;1;69864172;"20:52";"5.1.2015";"A150105_143458_zahranicni_ert";58722
"96274";96274;"zahranicni";12455;1;69864172;"20:52";"5.1.2015";"A150105_143458_zahranicni_ert";47142
"96275";96275;"zahranicni";12455;1;69864172;"20:52";"5.1.2015";"A150105_143458_zahranicni_ert";95435
"96276";96276;"zahranicni";12455;1;69864172;"20:52";"5.1.2015";"A150105_143458_zahranicni_ert";66196
"96277";96277;"zahranicni";12455;1;69864172;"20:52";"5.1.2015";"A150105_143458_zahranicni_ert";47697
"96278";96278;"zahranicni";12455;1;69864172;"20:52";"5.1.2015";"A150105_143458_zahranicni_ert";25061
"96279";96279;"zahranicni";12455;1;69864172;"20:52";"5.1.2015";"A150105_143458_zahranicni_ert";88199
"96280";96280;"zahranicni";12455;1;69864172;"20:52";"5.1.2015";"A150105_143458_zahranicni_ert";65455
"96281";96281;"zahranicni";12455;1;69864172;"20:52";"5.1.2015";"A150105_143458_zahranicni_ert";32711
"96282";96282;"zahranicni";12455;1;69864172;"20:52";"5.1.2015";"A150105_143458_zahranicni_ert";85747
"96283";96283;"zahranicni";12455;1;69864172;"20:52";"5.1.2015";"A150105_143458_zahranicni_ert";28295
"96284";96284;"zahranicni";12455;1;69864172;"20:52";"5.1.2015";"A150105_143458_zahranicni_ert";27361
"96285";96285;"zahranicni";12455;1;69864172;"20:52";"5.1.2015";"A150105_143458_zahranicni_ert";94691
"96286";96286;"zahranicni";12455;1;69864172;"20:52";"5.1.2015";"A150105_143458_zahranicni_ert";32461
"96287";96287;"zahranicni";12455;1;69864172;"20:52";"5.1.2015";"A150105_143458_zahranicni_ert";53318
"96288";96288;"zahranicni";12455;1;69864172;"20:52";"5.1.2015";"A150105_143458_zahranicni_ert";46494
"96289";96289;"zahranicni";12455;1;69864172;"20:52";"5.1.2015";"A150105_143458_zahranicni_ert";76123
"96290";96290;"zahranicni";12455;1;69864172;"20:52";"5.1.2015";"A150105_143458_zahranicni_ert";60246
"96291";96291;"zahranicni";12455;1;69864172;"20:52";"5.1.2015";"A150105_143458_zahranicni_ert";75650
"96292";96292;"zahranicni";12455;1;69864172;"20:52";"5.1.2015";"A150105_143458_zahranicni_ert";11177
"96293";96293;"zahranicni";12455;1;69864172;"20:52";"5.1.2015";"A150105_143458_zahranicni_ert";71316
"96294";96294;"zahranicni";12455;1;69864172;"20:52";"5.1.2015";"A150105_143458_zahranicni_ert";69748
"96295";96295;"zahranicni";12455;1;69864172;"20:52";"5.1.2015";"A150105_143458_zahranicni_ert";13259
"96296";96296;"zahranicni";12455;1;69864172;"20:52";"5.1.2015";"A150105_143458_zahranicni_ert";23993
"96299";96299;"zahranicni";24572;1;69864174;"20:52";"5.1.2015";"A150105_143458_zahranicni_ert";23344
"96300";96300;"zahranicni";24572;1;69864174;"20:52";"5.1.2015";"A150105_143458_zahranicni_ert";75952
"96301";96301;"zahranicni";24572;1;69864174;"20:52";"5.1.2015";"A150105_143458_zahranicni_ert";5090
"96302";96302;"zahranicni";24572;1;69864174;"20:52";"5.1.2015";"A150105_143458_zahranicni_ert";61070
"96303";96303;"zahranicni";24572;1;69864174;"20:52";"5.1.2015";"A150105_143458_zahranicni_ert";12426
"96304";96304;"zahranicni";24572;1;69864174;"20:52";"5.1.2015";"A150105_143458_zahranicni_ert";21911
"96305";96305;"zahranicni";24572;0;69864174;"20:52";"5.1.2015";"A150105_143458_zahranicni_ert";76123
"96306";96306;"zahranicni";73360;1;69864177;"20:52";"5.1.2015";"A150105_143458_zahranicni_ert";39854
"96307";96307;"zahranicni";73360;1;69864177;"20:52";"5.1.2015";"A150105_143458_zahranicni_ert";76123
"96308";96308;"zahranicni";73360;0;69864177;"20:52";"5.1.2015";"A150105_143458_zahranicni_ert";89511
"96309";96309;"zahranicni";73360;0;69864177;"20:52";"5.1.2015";"A150105_143458_zahranicni_ert";61070
"96310";96310;"zahranicni";73360;1;69864177;"20:52";"5.1.2015";"A150105_143458_zahranicni_ert";86106
"96332";96332;"zahranicni";53148;1;69864191;"20:53";"5.1.2015";"A150105_143458_zahranicni_ert";76123
"96333";96333;"zahranicni";53148;1;69864191;"20:53";"5.1.2015";"A150105_143458_zahranicni_ert";97188
"96334";96334;"zahranicni";53148;1;69864191;"20:53";"5.1.2015";"A150105_143458_zahranicni_ert";32461
"96335";96335;"zahranicni";53148;1;69864191;"20:53";"5.1.2015";"A150105_143458_zahranicni_ert";23344
"96336";96336;"zahranicni";53148;1;69864191;"20:53";"5.1.2015";"A150105_143458_zahranicni_ert";60127
"96340";96340;"zahranicni";9191;1;69864197;"20:53";"5.1.2015";"A150105_143458_zahranicni_ert";53098
"96341";96341;"zahranicni";9191;1;69864197;"20:53";"5.1.2015";"A150105_143458_zahranicni_ert";12804
"96342";96342;"zahranicni";9191;1;69864197;"20:53";"5.1.2015";"A150105_143458_zahranicni_ert";53561
"96343";96343;"zahranicni";9191;1;69864197;"20:53";"5.1.2015";"A150105_143458_zahranicni_ert";25201
"96344";96344;"zahranicni";9191;1;69864197;"20:53";"5.1.2015";"A150105_143458_zahranicni_ert";62600
"96345";96345;"zahranicni";9191;0;69864197;"20:53";"5.1.2015";"A150105_143458_zahranicni_ert";89511
"96346";96346;"zahranicni";53148;1;69864202;"20:53";"5.1.2015";"A150105_143458_zahranicni_ert";53318
"96347";96347;"zahranicni";53148;1;69864202;"20:53";"5.1.2015";"A150105_143458_zahranicni_ert";5212
"96435";96435;"zahranicni";15934;1;69864210;"20:54";"5.1.2015";"A150105_143458_zahranicni_ert";36317
"96436";96436;"zahranicni";15934;1;69864210;"20:54";"5.1.2015";"A150105_143458_zahranicni_ert";76123
"96437";96437;"zahranicni";15934;1;69864210;"20:54";"5.1.2015";"A150105_143458_zahranicni_ert";12804
"96438";96438;"zahranicni";15934;0;69864210;"20:54";"5.1.2015";"A150105_143458_zahranicni_ert";89511
"96439";96439;"zahranicni";15934;1;69864210;"20:54";"5.1.2015";"A150105_143458_zahranicni_ert";69696
"96440";96440;"zahranicni";15934;1;69864210;"20:54";"5.1.2015";"A150105_143458_zahranicni_ert";47697
"96441";96441;"zahranicni";94691;1;69864216;"20:54";"5.1.2015";"A150105_143458_zahranicni_ert";40457
"96442";96442;"zahranicni";94691;1;69864216;"20:54";"5.1.2015";"A150105_143458_zahranicni_ert";78781
"96443";96443;"zahranicni";94691;1;69864216;"20:54";"5.1.2015";"A150105_143458_zahranicni_ert";47697
"96444";96444;"zahranicni";94691;1;69864216;"20:54";"5.1.2015";"A150105_143458_zahranicni_ert";76123
"96445";96445;"zahranicni";94691;1;69864216;"20:54";"5.1.2015";"A150105_143458_zahranicni_ert";51332
"96446";96446;"zahranicni";94691;1;69864216;"20:54";"5.1.2015";"A150105_143458_zahranicni_ert";60127
"96447";96447;"zahranicni";94691;1;69864216;"20:54";"5.1.2015";"A150105_143458_zahranicni_ert";25061
"96448";96448;"zahranicni";94691;1;69864216;"20:54";"5.1.2015";"A150105_143458_zahranicni_ert";29586
"96449";96449;"zahranicni";94691;1;69864216;"20:54";"5.1.2015";"A150105_143458_zahranicni_ert";65667
